,0
0,419.5
0,4192.25
0,4110.25
0,4118.25
0,4211.0
0,4092.25
0,4125.0
0,4181.5
0,4105.25
0,4116.0
0,4158.75
0,4094.75
0,4099.5
0,4143.0
0,4155.5
0,4108.5
0,4153.75
0,4165.5
0,4086.75
0,4120.75
0,4120.0
